id_kursus,judul,link,link_gambar,penyelenggara,kategori,instruktor,level,rating,biaya,deskripsi,judul similiar
146,"Data Science, Machine Learning, Data Analysis, Python & R",https://www.udemy.com/course/data-science-machine-learning-data-analysis-python-r/,https://img-c.udemycdn.com/course/240x135/2760796_f9ed.jpg,Udemy,Data Science & Data Analysis,DATAhill Solutions Srinivas Reddy,,3.7,Gratis,What is Data ScienceArtificial Intelligence vs Machine Learning vs Deep LearningData Analysis using Python and RData Visualization using Python and RData Loading using Python and R,"['Data Science Projects - Data Analysis & Machine Learning', 'Basics of Plotly for Data Analysis & Data Science', 'Basics of Seaborn for Data Analysis & Data Science', 'Basics of Numpy for Data Analysis & Data Science', 'Basics of Matplotlib for Data Analysis & Data Science']"
147,Basics of Plotly for Data Analysis & Data Science,https://www.udemy.com/course/plotly_real_world_projects_for_data-analysis_data-science/,https://img-b.udemycdn.com/course/240x135/4844626_3de6.jpg,Udemy,Data Science & Data Analysis,Shan Singh,,4.7,Gratis,"Learn about Essentials of Plotly to create plots like Bar Charts, Line Charts, Scatter Plots, Histogram ,distribution plots , and more!How to Create Layouts with Plotly's Dash library.How to Deploy your interactive dashboardsLearn styling in Plotly","['Basics of Seaborn for Data Analysis & Data Science', 'Basics of Matplotlib for Data Analysis & Data Science', 'Basics of Numpy for Data Analysis & Data Science', 'Basics of Pandas for Data Analysis & Data Science', 'Data Science Projects - Data Analysis & Machine Learning']"
148,Basics of Numpy for Data Analysis & Data Science,https://www.udemy.com/course/numpy_real_world_projects_for-data-analysis_data-science/,https://img-c.udemycdn.com/course/240x135/4844618_79dc.jpg,Udemy,Data Science & Data Analysis,Shan Singh,,4.6,Gratis,"Master the essentials of NumPy  , one of the Python's most powerful data analysis packagesUnderstand and code using the Numpy PythonLearn to modify and reshape matrices to your advantage.Learn basic functionality like calculating means, and finding max/min values.","['Basics of Matplotlib for Data Analysis & Data Science', 'Basics of Seaborn for Data Analysis & Data Science', 'Basics of Plotly for Data Analysis & Data Science', 'Basics of Pandas for Data Analysis & Data Science', 'Data Science, Machine Learning, Data Analysis, Python & R']"
149,Statistics and data literacy for non-statisticians,https://www.udemy.com/course/statistics-literacy-for-non-statisticians/,https://img-c.udemycdn.com/course/240x135/3212317_d119_3.jpg,Udemy,Data Science & Data Analysis,Mike X Cohen,,4.7,Gratis,Important terms in statisticsOverviews of the most important statistical methods,"['Basics of Matplotlib for Data Analysis & Data Science', 'Basics of Seaborn for Data Analysis & Data Science', 'Basics of Plotly for Data Analysis & Data Science', 'Basics of Pandas for Data Analysis & Data Science', 'Data Science, Machine Learning, Data Analysis, Python & R']"
150,Basics of Seaborn for Data Analysis & Data Science,https://www.udemy.com/course/seaborn_real_world_projects_for_data-analysis-data-science/,https://img-b.udemycdn.com/course/240x135/4844624_a26d.jpg,Udemy,Data Science & Data Analysis,Shan Singh,,4.3,Gratis,"Learn about Essentials of seaborn to create plots like Bar Charts, Line Charts, Scatter Plots, Histogram ,distribution plots , and more!How to update Layouts with seabornLearn styling in seabornLearn basic functionality when to use seaborn","['Basics of Plotly for Data Analysis & Data Science', 'Basics of Matplotlib for Data Analysis & Data Science', 'Basics of Numpy for Data Analysis & Data Science', 'Basics of Pandas for Data Analysis & Data Science', 'Data Science, Machine Learning, Data Analysis, Python & R']
"
151,Analisis Bisnis untuk Pemula : Metode Statistik,https://www.udemy.com/course/business-statistic-ii/,https://img-c.udemycdn.com/course/240x135/1595440_cf54.jpg,Udemy,Data Science & Data Analysis,Bina Nusantara University,,4.6,Gratis,Student dapat memahami dan menerapkan metode statistic dalam latihan yang diberikan,"['Metodologi Penelitian untuk Pemula', 'Fundamentals Data Analysis & Decision Making Models - Theory', 'Python and Statistics for Financial Analysis', 'Pengantar Analisis Merek Digital untuk Pemula', 'Basics of Plotly for Data Analysis & Data Science']"
152,Basics of Matplotlib for Data Analysis & Data Science,https://www.udemy.com/course/matplotlib_real_world_projects_data-analysis-data-science/,https://img-c.udemycdn.com/course/240x135/4844622_84c2.jpg,Udemy,Data Science & Data Analysis,Shan Singh,,4.4,Gratis,"Learn about Essentials of matplotlib to create plots like Bar Charts, Line Charts, Scatter Plots, Histogram ,distribution plots , and more!How to customize matplotlib plotsLearn basic functionality when & where to use matplotlibLearnbasic styling of matplotlib","['Basics of Seaborn for Data Analysis & Data Science', 'Basics of Numpy for Data Analysis & Data Science', 'Basics of Plotly for Data Analysis & Data Science', 'Basics of Pandas for Data Analysis & Data Science', 'Data Science, Machine Learning, Data Analysis, Python & R']
"
153,Basics of Pandas for Data Analysis & Data Science,https://www.udemy.com/course/pandas_real_world-projects_data-analysis-data-science/,https://img-c.udemycdn.com/course/240x135/4652914_a148.jpg,Udemy,Data Science & Data Analysis,Shan Singh,,4.4,Gratis,"Learn about Essentials of Pandas to manipulate , clean & visualise dataLearn Frequent used methods and attributes across numerous pandas objectsLearn to use Pandas for Data AnalysisLearn how to code in Jupyter Notebook","['Basics of Seaborn for Data Analysis & Data Science', 'Basics of Plotly for Data Analysis & Data Science', 'Basics of Numpy for Data Analysis & Data Science', 'Basics of Matplotlib for Data Analysis & Data Science', 'Data Science, Machine Learning, Data Analysis, Python & R']
"
154,Data Analysis with Excel and Power BI,https://www.udemy.com/course/dataanalysiswithexcelandpbi/,https://img-c.udemycdn.com/course/240x135/5542614_a8c6_2.jpg,Udemy,Data Science & Data Analysis,Biswarup Sahu,,4.2,Gratis,"Apply Advance Excel Functions.Good understanding on functions like Forecast, Look Ups, Pivot Tables and Charts.Connect Excel with Power BI to get automatic updates in Power BI.Make interactive dashboard using Power BI.","['From Excel to Power BI', 'Belajar Excel: Analisis Data', 'Business Analytics with Excel: Elementary to Advanced', 'Visualisasi Data untuk Analisis dan Analitik Data', 'ChatGPT for Data Analysis']"
155,Master Data Analysis with Python - Intro to Pandas,https://www.udemy.com/course/master-data-analysis-with-python-intro-to-pandas-2022/,https://img-c.udemycdn.com/course/240x135/4410128_2c2f_2.jpg,Udemy,Data Science & Data Analysis,Ted Petrou,,4.7,Gratis,"Best practices from pandas expert Ted Petrou author of Master Data Analysis with PythonIntroduction to the pandas DataFrame and SeriesUnderstanding the different data types available within a DataFrameAccessing the DataFrame components - the index, columns, and valuesSetting a meaningful index in a DataFrameCompleting a five-step process for data exploration","['Basics of Pandas for Data Analysis & Data Science', 'Python for Data Analysis', 'Python 101 - For Data Analysis', 'Data Science, Machine Learning, Data Analysis, Python & R', 'Basics of Numpy for Data Analysis & Data Science']"
156,Pengantar Analisis Data untuk Memecahkan Masalah Kualitas,https://www.udemy.com/course/introduction-to-data-analysis-for-solving-quality-problems/,https://img-b.udemycdn.com/course/240x135/5043640_0d19.jpg,Udemy,Data Science & Data Analysis,Taman Belajar,,4.8,Gratis,"Mampu menjelaskan konsep dasar analisis data untuk perbaikan proses dan produkMampu menjelaskan pemahaman dasar klasifikasi data dan skala pengukuranMelakukan metode dasar untuk mendeskripsikan variasiMelakukan metode dasar menggunakan pengendalian proses statistik, dan melakukan analisis kemampuan","['SQL for Data Analysis: Solving real-world problems with data', 'Basics of Plotly for Data Analysis & Data Science', 'Basics of Seaborn for Data Analysis & Data Science', 'ChatGPT for Data Analysis', 'Basics of Matplotlib for Data Analysis & Data Science']
"
157,Python for Data Analysis,https://www.udemy.com/course/smnr004-python-for-data-analysis/,https://img-c.udemycdn.com/course/240x135/3546816_a216.jpg,Udemy,Data Science & Data Analysis,Bob Wakefield,,4.0,Gratis,"You will learn the most commonly used tools for data analysis with python including JupyterLab, Numpy and Pandas.You will learn to create visualizations from your data using Matplotlib and Seaborn.","['Python 101 - For Data Analysis', 'Python and Statistics for Financial Analysis', 'Basics of Numpy for Data Analysis & Data Science', 'Data Science, Machine Learning, Data Analysis, Python & R', 'Master Data Analysis with Python - Intro to Pandas']
"
158,SQL for Data Analysis: Solving real-world problems with data,https://www.udemy.com/course/sql-for-real-world-data-analysis/,https://img-c.udemycdn.com/course/240x135/3147996_60aa.jpg,Udemy,Data Science & Data Analysis,Max SQL,,4.5,Gratis,"The most important SQL to get you job ready fast.To apply SQL to solve real-world business problems.Excellent skills in handling, joining, and summarizing data.How a realistic relational database works (using never seen before data).To set up an analysis and solve problems from start to finish using SQL.And how to decide which animals to see when you visit Australia ;)","['Basics of Plotly for Data Analysis & Data Science', 'Pengantar Analisis Data untuk Memecahkan Masalah Kualitas', 'ChatGPT for Data Analysis', 'Python for Data Analysis', 'Basics of Seaborn for Data Analysis & Data Science']
"
159,Fundamentals Data Analysis & Decision Making Models - Theory,https://www.udemy.com/course/data-analysis-decision-making-model-dashboards-using-excel/,https://img-b.udemycdn.com/course/240x135/1884782_ef6e.jpg,Udemy,Data Science & Data Analysis,Manish Gupta,,4.0,Gratis,"After this course you should be able to handle the big data and draw conclusions out of it.You will be able to present data in form of beautiful interactive dashboard.You will Master Pivot Table, Charts, Slicer and Forecasting Techniques in Excel","['Basics of Plotly for Data Analysis & Data Science', 'Data Analysis Fundamental', 'Analisis Bisnis untuk Pemula : Metode Statistik', 'Basics of Seaborn for Data Analysis & Data Science', 'Data Science Projects - Data Analysis & Machine Learning']
"
160,SQL Mastery & Data Analysis - A Teaser,https://www.udemy.com/course/sqlmonkey/,https://img-c.udemycdn.com/course/240x135/3646093_c1d5_2.jpg,Udemy,Data Science & Data Analysis,Maverick Learning,,3.7,Gratis,"This is a Teaser for my upcoming Course on SQL Mastery & Data Analysis Course. I might call it 'Monkeying to SQL Mastery & Data Analysis' !With the sample lectures, you will be able to actually START querying and writing your own BASIC Sql statements !.You will understand my Key Goals & Objectives of my upcoming course.You will understand various Topics and the Methodology I follow in the main course.Few Sample Lectures are Included.","['SQL for Data Analysis: Solving real-world problems with data', 'Basics of Plotly for Data Analysis & Data Science', 'Visualisasi Data untuk Analisis dan Analitik Data', 'Belajar Excel: Analisis Data', 'ChatGPT for Data Analysis']
"
161,Python 101 - For Data Analysis,https://www.udemy.com/course/python-101-for-data-analysis/,https://img-c.udemycdn.com/course/240x135/4907190_fa1c_2.jpg,Udemy,Data Science & Data Analysis,Alexander Shafe,,3.9,Gratis,Data Exploration & Manipulation using PythonData RelationshipsData TypesFunctionsSlicingCreate an Interactive Bill Payment System - Project,"['Python for Data Analysis', 'Basics of Numpy for Data Analysis & Data Science', 'Python and Statistics for Financial Analysis', 'Data Science, Machine Learning, Data Analysis, Python & R', 'Master Data Analysis with Python - Intro to Pandas']
"
162,ChatGPT for Data Analysis,https://www.udemy.com/course/chatgpt-for-data-analysis/,https://img-c.udemycdn.com/course/240x135/5635514_883c.jpg,Udemy,Data Science & Data Analysis,Larry G,,4.4,Gratis,"ChatGPT Proficiency: Students will become proficient in using ChatGPT as a powerful tool for data analysisData Analysis Skills: Learners will develop essential data analysis skills, including the ability to perform natural language queries on datasetsAdvanced Data Applications: Students will explore advanced applications of ChatGPT in predictive analytics, natural language processing tasksEthical Data Usage: This course will instill ethical considerations and best practices in students, ensuring they use ChatGPT responsibly","['Basics of Plotly for Data Analysis & Data Science', 'Data Analysis Fundamental', 'Visualisasi Data untuk Analisis dan Analitik Data', 'Basics of Seaborn for Data Analysis & Data Science', 'UCI Data Preprocessing and Exploratory Data Analysis']
"
163,Fundamentals of Graphic Design,https://www.coursera.org/learn/fundamentals-of-graphic-design,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/dc/1d37b0e47f11e5a403f7dee24cfcd7/01.FUND_1200-x-1200_logo.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Coursera,Graphic Design,Michael Worthington,,4.8,Berbayar,"Desain Grafis ada di sekitar kita! Kata-kata dan gambar-blok bangunan desain grafis-adalah elemen yang membawa sebagian besar konten di dunia digital dan dunia cetak. Melalui contoh-contoh visual, kursus ini akan mengajarkan Anda prinsip-prinsip dasar desain grafis: pembuatan gambar, tipografi, komposisi, bekerja dengan warna dan bentuk ... keterampilan dasar yang umum di semua bidang praktik desain grafis. Saya tidak hanya ingin Anda menonton video seseorang yang berbicara tentang desain, saya ingin Anda MEMBUAT desain! Jika Anda ingin menjadi seorang desainer, Anda harus menjadi seorang pembuat dan komunikator, jadi kursus ini akan menawarkan banyak kesempatan untuk mengotori tangan Anda dengan latihan dan dengan proyek-proyek yang lebih praktis. Pada akhir kursus ini, Anda akan belajar cara mengeksplorasi dan menyelidiki representasi visual melalui berbagai teknik pembuatan gambar; memahami prinsip-prinsip dasar bekerja dengan bentuk, warna, dan pola; terpapar pada bahasa dan keterampilan tipografi; serta memahami dan menerapkan prinsip-prinsip komposisi dan kontras visual. Jika Anda menyelesaikan kursus ini, bersama dengan brief opsional (tetapi sangat disarankan), Anda akan memiliki seperangkat keterampilan desain grafis inti yang dapat Anda terapkan pada proyek Anda sendiri, atau untuk menyelidiki lebih dalam bidang khusus desain grafis. Untuk berhasil dalam kursus ini, Anda memerlukan akses ke komputer. Anda dapat menyelesaikan kursus ini tanpa komputer, tetapi akan lebih sulit. Akses ke, dan pengetahuan tingkat pemula tentang program Adobe Creative Suite, seperti Illustrator, Photoshop, dan InDesign akan membantu Anda, terutama jika Anda ingin menyelesaikan brief opsional.","['Introduction to Graphic Design', 'Introduction To Graphic Design', 'Graphic Design', ""Vectr: Beginner's Guide To Graphic Design"", 'Graphic Design Theory for beginners']
"
164,Graphic Design,https://www.coursera.org/learn/presentation-design,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/30/0afda0267311e688e2272af6871221/specialization-logo.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Coursera,Graphic Design,David Underwood,,4.8,Berbayar,"Selamat datang di Desain Grafis, mata kuliah kedua dalam Spesialisasi Komunikasi Efektif. Lebih dari 70 perusahaan telah memberikan spesialisasi ini kepada karyawan mereka sebagai sumber daya untuk pengembangan profesional internal. Mengapa? Karena perusahaan tahu bahwa komunikasi visual yang efektif adalah kunci untuk menarik audiens, membangun hubungan, dan menutup penjualan. Kursus praktis ini memberi Anda alat untuk membuat PowerPoint, laporan, resume, dan presentasi yang terlihat profesional. Dengan menggunakan serangkaian praktik terbaik yang disempurnakan melalui pengalaman bertahun-tahun, Anda akan:","['Graphic Design Resources', 'Introduction to Graphic Design', 'Introduction To Graphic Design', 'Graphic Design Career Opportunity', 'Fundamentals of Graphic Design']
"
165,The Language of Design: Form and Meaning,https://www.coursera.org/learn/design-language,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/32/700764fda84577a399a363e0825bd8/language_logo_26.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Coursera,Graphic Design,Yasmin Khan Gibson,,4.6,Gratis,"Dalam kursus ini, kritik didefinisikan sebagai analisis objektif yang mendetail dan objektif terhadap sebuah karya desain grafis dan keefektifannya. Kritik adalah bagian integral dari proses pembuatan desain bagi para desainer: bukan hanya bagaimana kita menentukan apakah sebuah karya desain berhasil atau tidak, tetapi juga bagaimana kita memajukan pekerjaan kita. Kritik juga merupakan tempat di mana suara dan pendapat lain dapat dibawa ke dalam proses desain.","['Design Terminology', 'El cerebro y las emocionesen el lenguaje', 'Merancang dan Mengkreasikan Iklan Dengan Semiotika Visual', 'Graphic Elements of Design: Color Theory and Image Formats', 'Line, Shape, and Form']
"
166,Interactive Computer Graphics,https://www.coursera.org/learn/interactive-computer-graphics,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/bd/fb88d0e9bc11e5abe1133ac5dcedb7/InteractiveComputerGraphics.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Coursera,Graphic Design,Takeo Igarashi,,4.1,Gratis,"Grafis komputer dapat menjadi alat yang ampuh untuk mendukung pemecahan masalah visual, dan interaktivitas memainkan peran sentral dalam memanfaatkan kreativitas pengguna. Mata kuliah ini akan memperkenalkan berbagai alat interaktif yang dikembangkan dalam bidang penelitian grafis komputer dengan alasan desain dan algoritmanya. Contohnya termasuk peningkatan pada antarmuka pengguna grafis, alat bantu penulisan untuk gambar 2D dan animasi 3D, dan sistem desain berbantuan komputer interaktif. Demonstrasi langsung yang kaya dan tugas-tugas kursus akan memberi Anda wawasan dan keterampilan untuk merancang dan mengimplementasikan alat-alat tersebut untuk masalah Anda sendiri.","['Graphic Design', 'Introduction To Graphic Design', 'Introduction to Graphic Design', 'Beginners Guide To Graphic Design Without Paid Software', 'Graphic Design Resources']
"
167,"Innovation Through Design: Think, Make, Break, Repeat",https://www.coursera.org/learn/innovation-through-design,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/2c/fdebb0728711e8a431b1fb8caaf072/MOOC-Logo.fw.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Coursera,Graphic Design,Martin Tomitsch,,4.7,Gratis,"Evolusi desain telah membuatnya menjadi sebuah disiplin ilmu yang tidak lagi terbatas pada perhatian pada satu domain tertentu dan berkembang menjadi sebuah jalur untuk memecahkan masalah yang kompleks dan nonlinier. Desain menjadi keterampilan yang meningkatkan kemampuan, membekali orang dengan kemampuan untuk menghadapi ketidakpastian, kompleksitas, dan kegagalan.","['Graphic design: top 6 fundamental rules to master design', 'Ideas from the History of Graphic Design', 'Design Styles', 'Graphic Design: Unity and Rhythm Master Class', 'The Ultimate Canva Course For Beginners: Graphic Design']
"
168,Ideas from the History of Graphic Design,https://www.coursera.org/learn/graphic-design-history,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/4c/f0cb70a39211e594ae4f59e226bf3a/02.HIST_1200-x-1200_logo.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Coursera,Graphic Design,Louise Sandhaus,,4.7,Berbayar,"Kursus survei ringkas ini berfokus pada empat periode atau tema utama dari sejarah desain di Barat. Bersama-sama kita akan menelusuri kemunculan desain sebagai praktik yang diakui, mengapa segala sesuatunya terlihat seperti itu, dan bagaimana para desainer mendekati masalah desain tertentu dalam pekerjaan mereka.","['Graphic Design Theory for beginners', 'Fundamentals of Graphic Design', 'Introduction to Graphic Design', 'Introduction To Graphic Design', 'The Ultimate Canva Course For Beginners: Graphic Design']
"
169,Launch Your Online Business,https://www.coursera.org/learn/launch-online-business,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/8a/9da968103848f4a77e89021b83984e/storyblocks-portrait-of-couple-selling-food-on-the-street_SPzpJkbKcz.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Coursera,Graphic Design,Joan Decollibus,,4.8,Gratis,"Peserta yang menyelesaikan kursus ini akan: - mendapatkan pemahaman tentang model bisnis yang berbeda - mempelajari strategi untuk menamai bisnis mereka - membuat persona pelanggan - membuat identitas merek mereka - membuat Proposisi Nilai Unik mereka dan belajar bagaimana membuat bisnis mereka menonjol dari pesaing mereka - mengetahui setiap langkah yang diperlukan untuk membangun situs web mereka termasuk praktik terbaik - produksi yang boleh dan tidak boleh dilakukan untuk penulisan naskah, fotografi, dan video - memiliki daftar periksa pra-peluncuran dan pemeliharaan situs web - mendapatkan pengetahuan dasar tentang pemasaran dan pr - membuat Pitch Deck tentang bisnis mereka yang dapat mereka sampaikan kepada calon mitra dan investor","['Launch Your Online Business', 'Digital Performance Marketing: Tips Memulai Beriklan Online', 'Strategi Memulai Digital Marketing dari Awal', 'Digital Marketing for Beginners 2023', 'Social Media Marketing untuk Pemula']
"
170,Introduction to Typography,https://www.coursera.org/learn/typography,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/62/0bc780a39211e58369398902d84d96/03.TYPE_1200-x-1200_logo_02.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Coursera,Graphic Design,Anther Kiley,,4.8,Berbayar,"Tipografi adalah seni memanipulasi bentuk visual bahasa untuk memperkaya dan mengendalikan maknanya. Ini adalah bidang keterampilan dan pengetahuan yang penting bagi para desainer grafis. Tipografi mendahului desain grafis modern sekitar 500 tahun; kaya akan aturan, konvensi, dan terminologi esoterik-tetapi tetap menjadi ruang yang menarik untuk penemuan dan ekspresi. Dalam kursus pengantar yang ketat ini, kita akan mempelajari, menamai, dan mengukur karakteristik bentuk huruf. Kami akan mempertimbangkan masalah pragmatis yang terlibat dalam memilih dan menggabungkan jenis huruf. Kita akan mengintip sejarah sejarah, budaya, dan estetika yang kaya dari jenis huruf yang sudah dikenal. Kami akan membahas konvensi yang telah teruji dan praktik terbaik dalam mengatur jenis huruf, sebagaimana diatur oleh prinsip-prinsip hirarki dan organisasi spasial. Dan kita akan mengeksplorasi potensi huruf yang ekspresif dan bermakna.","['Introduction to Graphic Design', 'Introduction To Graphic Design', 'Typography', 'Introduction to FinTech', 'Branding Introduction']
"
171,Graphic Elements of Design: Color Theory and Image Formats,https://www.coursera.org/learn/graphic-elements-design,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/00/29cb5c58384f8aa16953590ee067ca/C2_logo.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Coursera,Graphic Design,Lori Poole,,4.7,Berbayar,"Memeriksa dan mengeksplorasi berbagai jenis gambar dan elemen grafis akan menjadi fokus kursus ini. Kita akan mulai dengan teori warna untuk membedakan antara pilihan warna CMYK, Pantone, dan RGB dan penggunaannya. Kemudian kita akan meninjau berbagai jenis gambar yang digunakan dalam proyek desain cetak dan digital. Terakhir, kita akan melihat desain logo untuk menentukan gambar dan elemen grafis apa yang paling cocok untuk branding dan pencitraan perusahaan.","['Graphic Design Theory for beginners', 'Fundamentals of Graphic Design', ""Vectr: Beginner's Guide To Graphic Design"", 'Ideas from the History of Graphic Design', 'Introduction to Graphic Design']
"
172,3D CAD Fundamental,https://www.coursera.org/learn/3d-cad-fundamental,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/2b/a4b0a0e46611e79df425420284134a/logo-01.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Coursera,Graphic Design,康仕仲,,4.7,Gratis,"There have many three-dimensional shape of the object in your brain that are wanted to share, but do not know how to express? How to ""sketch"" the three-dimensional image in your mind? 3D modeling technology can help us construct the most intuitive and understandable three-dimensional model. The use of floor plan interpret the three-dimensional object process－the most direct and effective expression of our ideas. We have designed many paradigms so that people can quickly understand the logic of using 3D CAD software Sketchup and drawing skills, from introduction to advanced, and introduce SketchUp 3D modeling technologies. After completing ""3D CAD Fundamental"", it is no longer difficult to draw ideas that are beyond imagination with 3D modeling technology! The goal of this course is to construct a three-dimensional model, with the computer as the main teaching material, to enrich the fun paradigm and the complete drawing process. Step-by-step teach you how to use Sketchup's 3D modeling software technology. With the completion of ""3D CAD Fundamental"", you will be able to realize the 3D objects that exist in the imagination through 3D modeling!","['Fundamentals of Graphic Design', 'Data Analysis Fundamental', 'Foundations of Finance', 'Interactive Computer Graphics', 'Basic SQL']
"
173,Fundamentals of Color and Appearance,https://www.coursera.org/learn/fundamentals-of-color-and-appearance,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/3d/67f1bf43f949c18f4b5199f8ec3d5b/training-seminar-foca.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Coursera,Graphic Design,Tim Mouw,,4.5,Berbayar,"Dasar-dasar Warna dan Penampilan adalah kursus online interaktif, di mana Anda akan mendapatkan dasar yang kuat dalam ilmu warna dan penampilan. Dari fisika warna hingga pencahayaan, spektrofotometer, dan data warna, Anda akan belajar cara mengukur, melihat, dan mengkomunikasikan warna. Kelas ini dirancang untuk semua industri dan individu yang merupakan profesional kontrol dan jaminan kualitas, teknisi laboratorium, pemasok suku cadang, penentu produksi, desainer, dan siapa pun yang mengevaluasi atau menyetujui warna.","['Fundamentos deinformación financiera ycontable', 'Graphic Elements of Design: Color Theory and Image Formats', 'Fundamentals of Graphic Design', 'Media Fundamentals', 'Foundations of MedicalSpanish']
"
174,Introduction to User Experience Design,https://www.coursera.org/learn/user-experience-design,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/6c/0d3ca034c411e694968959655359ff/IntroductionUser_InterfaceDesignPart1.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Coursera,Graphic Design,Dr. Rosa I. Arriaga,,4.5,Berbayar,"Fokus dari kursus ini adalah untuk memperkenalkan peserta didik pada Desain Pengalaman Pengguna (UX) Desain Pengalaman Pengguna adalah desain yang berpusat pada pengguna. Tujuannya adalah untuk mendesain artefak yang memungkinkan pengguna memenuhi kebutuhan mereka dengan cara yang paling efektif, efisien, dan memuaskan. Kursus ini memperkenalkan pemula pada siklus penemuan dan evaluasi serta serangkaian teknik yang memenuhi kebutuhan pengguna. Kursus ini ditujukan untuk pemula. Kursus ini diperuntukkan bagi para pelajar yang pernah mendengar tentang desain ""pengalaman pengguna"" atau ""antarmuka pengguna"" tetapi tidak tahu banyak tentang disiplin ilmu ini. Mantra kursus ini adalah ""Desain adalah proses yang sistematis dan digerakkan oleh data."" Desain bersifat sistematis karena didasarkan pada serangkaian teknik dan juga pada siklus penemuan. Dalam kursus ini, pelajar akan diperkenalkan dengan siklus desain antarmuka pengguna empat langkah. Sepanjang jalan, pelajar dihadapkan pada serangkaian teknik untuk mengumpulkan informasi tentang a) apa yang dibutuhkan pengguna b) bagaimana merancang dan memodelkan antarmuka berdasarkan hal tersebut dan kemudian bagaimana mengevaluasi desain untuk memastikan bahwa tujuan pengguna terpenuhi. Teknik-teknik ini adalah alat yang digunakan dengan cara yang terstandarisasi dan memberi kita data yang kita gunakan dalam desain kita. Ini berarti bahwa siapa pun (terlepas dari pelatihan mereka saat ini) yang bersedia mempelajari teknik-teknik ini dan mengikuti siklus yang diusulkan dapat menjadi desainer UX!","['Introduction To Graphic Design', 'Introduction to Graphic Design', 'Introduction to FinTech', 'Introduction to Typography', 'Introduction to book cover design. Redesigning George Orwell']
"
175,Design Principles,https://myskill.id/course/design-principles,https://image.myskill.id/elearning-poster/rnen9nj1x46tRqAbcmTs/thumbnail.png,Myskill,Graphic Design,Nanda Bachrus Soleh,,4.72,Berbayar,"Materi ini berisi pengenalan mengenai dasar-dasar desain grafis. Nantinya, kita akan memahami elemen-elemen desain dan prinsip-prinsip dasar desain. Di akhir materi, kita akan belajar menerapkan materi secara nyata melalui studi kasus yang telah disediakan.","['Design Styles', 'Design Element', 'Design Terminology', 'Principios de Economía', 'Brand Guideline Design']
"
176,Design Element,https://myskill.id/course/design-element,https://image.myskill.id/elearning-poster/GEtYj0gSHHCK6YzreSTN/thumbnail.png,Myskill,Graphic Design,Nanda Bachrus Soleh,,4.69,Berbayar,"Di materi ini, kita akan mempelajari elemen-elemen desain lebih lanjut. Materi akan membantu kita memahami pentingnya elemen desain dan komponen-komponen dalam elemen desain, mulai dari dot & line, tekstur, alignment, dan lain sebagainya."," ['Design Styles', 'Design Principles', 'Design Terminology', 'Logo Design', 'Brand Identity Design']
"
